Y.Lat,X.Long,latitude,longitude,ID
31.15948,100.71597,3115948,10071597,218212
31.15948,100.71597,3115948,10071597,218213
31.15949,100.8165,3115949,10081650,218214
31.15951,101.09567,3115951,10109567,218215
31.15952,100.70759,3115952,10070759,218216
31.15952,100.70759,3115952,10070759,218217
31.15952,100.70759,3115952,10070759,218218
31.15952,100.70759,3115952,10070759,218219
31.15952,100.70759,3115952,10070759,218220
31.15952,100.70759,3115952,10070759,218221
31.15952,100.70759,3115952,10070759,218222
31.15952,100.70759,3115952,10070759,218223
31.15952,100.70759,3115952,10070759,218224
31.15952,100.70759,3115952,10070759,218225
31.15952,100.70759,3115952,10070759,218226
31.15952,100.70759,3115952,10070759,218227
31.15952,100.70759,3115952,10070759,218228
31.15952,100.70759,3115952,10070759,218229
31.15952,100.70759,3115952,10070759,218230
31.15952,100.70759,3115952,10070759,218231
31.15952,100.70759,3115952,10070759,218232
31.15952,100.70759,3115952,10070759,218233
31.15952,100.70759,3115952,10070759,218234
31.15952,100.70759,3115952,10070759,218235
31.15952,100.70759,3115952,10070759,218236
31.15952,100.70759,3115952,10070759,218237
31.15952,100.70759,3115952,10070759,218238
31.15952,100.70759,3115952,10070759,218239
31.15952,100.70759,3115952,10070759,218240
31.15952,100.70759,3115952,10070759,218241
31.15952,100.70759,3115952,10070759,218242
31.15952,100.70759,3115952,10070759,218243
31.15952,100.70759,3115952,10070759,218244
31.15952,100.70759,3115952,10070759,218245
31.15952,100.70759,3115952,10070759,218246
31.15952,100.70759,3115952,10070759,218247
31.15952,100.70759,3115952,10070759,218248
31.15952,100.70759,3115952,10070759,218249
31.15952,100.70759,3115952,10070759,218250
31.15952,100.70759,3115952,10070759,218251
31.15952,100.70759,3115952,10070759,218252
31.15952,100.70759,3115952,10070759,218253
31.15952,100.70759,3115952,10070759,218254
31.15952,100.70759,3115952,10070759,218255
31.15952,100.70759,3115952,10070759,218256
31.15952,100.70759,3115952,10070759,218257
31.15952,100.70759,3115952,10070759,218258
31.15952,100.70759,3115952,10070759,218259
31.15952,100.70759,3115952,10070759,218260
31.15952,100.70759,3115952,10070759,218261
31.15952,100.70759,3115952,10070759,218262
31.15952,100.70759,3115952,10070759,218263
31.15952,100.70759,3115952,10070759,218264
31.15952,100.70759,3115952,10070759,218265
31.15952,100.70759,3115952,10070759,218266
31.15952,100.70759,3115952,10070759,218267
31.15952,100.70759,3115952,10070759,218268
31.15952,100.70759,3115952,10070759,218269
31.15952,100.70759,3115952,10070759,218270
31.15952,100.70759,3115952,10070759,218271
31.15952,100.70759,3115952,10070759,218272
31.15952,100.70759,3115952,10070759,218273
31.15952,100.70759,3115952,10070759,218274
31.15952,100.70759,3115952,10070759,218275
31.15952,100.70759,3115952,10070759,218276
31.15952,100.70759,3115952,10070759,218277
31.15952,100.70759,3115952,10070759,218278
31.15952,100.70759,3115952,10070759,218279
31.15952,100.70759,3115952,10070759,218280
31.15952,100.70759,3115952,10070759,218281
31.15952,100.70759,3115952,10070759,218282
31.15952,100.70759,3115952,10070759,218283
31.15952,100.70759,3115952,10070759,218284
31.15952,100.70759,3115952,10070759,218285
31.15952,100.70759,3115952,10070759,218286
31.15952,100.70759,3115952,10070759,218287
31.15952,100.70759,3115952,10070759,218288
31.15952,100.70759,3115952,10070759,218289
31.15952,100.70759,3115952,10070759,218290
31.15952,100.70759,3115952,10070759,218291
31.15952,100.70759,3115952,10070759,218292
31.15952,100.70759,3115952,10070759,218293
31.15952,100.70759,3115952,10070759,218294
31.15952,100.70759,3115952,10070759,218295
31.15952,100.70759,3115952,10070759,218296
31.15952,100.70759,3115952,10070759,218297
31.15952,100.70759,3115952,10070759,218298
31.15952,100.70759,3115952,10070759,218299
31.15952,100.70759,3115952,10070759,218300
31.15952,100.70759,3115952,10070759,218301
31.15952,100.70759,3115952,10070759,218302
31.15952,100.70759,3115952,10070759,218303
31.15952,100.70759,3115952,10070759,218304
31.15952,100.70759,3115952,10070759,218305
31.15952,100.70759,3115952,10070759,218306
31.15952,100.70759,3115952,10070759,218307
31.15952,100.70759,3115952,10070759,218308
31.15952,100.70759,3115952,10070759,218309
31.15952,100.70759,3115952,10070759,218310
31.15952,100.70759,3115952,10070759,218311
31.15952,100.70759,3115952,10070759,218312
31.15952,100.70759,3115952,10070759,218313
31.15952,100.70759,3115952,10070759,218314
31.15952,100.70759,3115952,10070759,218315
31.15952,100.70759,3115952,10070759,218316
31.15952,100.70759,3115952,10070759,218317
31.15952,100.70759,3115952,10070759,218318
31.15952,100.70759,3115952,10070759,218319
31.15952,100.70759,3115952,10070759,218320
31.15952,100.70759,3115952,10070759,218321
31.15952,100.70759,3115952,10070759,218322
31.15952,100.70759,3115952,10070759,218323
31.15952,100.70759,3115952,10070759,218324
31.15952,100.70759,3115952,10070759,218325
31.15952,100.70759,3115952,10070759,218326
31.15952,100.70759,3115952,10070759,218327
31.15952,100.70759,3115952,10070759,218328
31.15952,100.70759,3115952,10070759,218329
31.15952,100.70759,3115952,10070759,218330
31.15952,100.70759,3115952,10070759,218331
31.15952,100.70759,3115952,10070759,218332
31.15952,100.70759,3115952,10070759,218333
31.15952,100.70759,3115952,10070759,218334
31.15952,100.70759,3115952,10070759,218335
31.15952,100.70759,3115952,10070759,218336
31.15952,100.70759,3115952,10070759,218337
31.15952,100.70759,3115952,10070759,218338
31.15952,100.70759,3115952,10070759,218339
31.15953,100.87755,3115953,10087755,218340
31.15953,100.87755,3115953,10087755,218341
31.15953,100.87755,3115953,10087755,218342
31.15953,100.87755,3115953,10087755,218343
31.15956,100.95442,3115956,10095442,218344
31.15959,100.66579,3115959,10066579,218345
31.1596,100.99674,3115960,10099674,218346
31.1596,100.99674,3115960,10099674,218347
31.1596,100.99674,3115960,10099674,218348
31.1596,100.99674,3115960,10099674,218349
31.15962,100.6756,3115962,10067560,218350
31.15962,100.6756,3115962,10067560,218351
31.15962,100.71,3115962,10071000,218352
31.15963,100.60168,3115963,10060168,218353
31.15967,100.34483,3115967,10034483,218354
31.15968,100.6193,3115968,10061930,218355
31.15972,100.44512,3115972,10044512,218356
31.15972,100.44512,3115972,10044512,218357
31.15975,100.73443,3115975,10073443,218358
31.15976,100.63441,3115976,10063441,218359
31.15976,101.10488,3115976,10110488,218360
31.15978,100.42265,3115978,10042265,218361
31.1598,100.89412,3115980,10089412,218362
31.15983,100.70533,3115983,10070533,218363
31.15983,100.70533,3115983,10070533,218364
31.15983,100.70533,3115983,10070533,218365
31.15983,100.70533,3115983,10070533,218366
31.15984,100.92839,3115984,10092839,218367
31.15984,100.99876,3115984,10099876,218368
31.15984,100.99876,3115984,10099876,218369
31.15985,101.18194,3115985,10118194,218370
31.15985,101.18194,3115985,10118194,218371
31.15985,101.18194,3115985,10118194,218372
31.15985,101.18194,3115985,10118194,218373
31.15985,101.18194,3115985,10118194,218374
31.15986,100.45672,3115986,10045672,218375
31.15986,100.45672,3115986,10045672,218376
31.15986,100.84134,3115986,10084134,218377
31.15986,100.84134,3115986,10084134,218378
31.15986,100.84134,3115986,10084134,218379
31.15986,100.84134,3115986,10084134,218380
31.15987,100.44447,3115987,10044447,218381
31.15987,100.44447,3115987,10044447,218382
31.15987,100.44447,3115987,10044447,218383
31.15988,101.04506,3115988,10104506,218384
31.15988,101.04506,3115988,10104506,218385
31.1599,100.58147,3115990,10058147,218386
31.1599,100.58147,3115990,10058147,218387
31.1599,100.58147,3115990,10058147,218388
31.1599,100.58147,3115990,10058147,218389
31.15992,100.44642,3115992,10044642,218390
31.15992,100.70366,3115992,10070366,218391
31.15992,100.70366,3115992,10070366,218392
31.15992,100.70366,3115992,10070366,218393
31.15994,100.61379,3115994,10061379,218394
31.15995,100.64108,3115995,10064108,218395
31.15997,100.69912,3115997,10069912,218396
31.16002,100.28559,3116002,10028559,218397
31.16003,100.71013,3116003,10071013,218398
31.16003,100.71013,3116003,10071013,218399
31.16003,100.71013,3116003,10071013,218400
31.16004,100.74875,3116004,10074875,218401
31.16006,100.69586,3116006,10069586,218402
31.16006,100.69586,3116006,10069586,218403
31.16006,100.70898,3116006,10070898,218404
31.16006,100.70898,3116006,10070898,218405
31.16006,100.70898,3116006,10070898,218406
31.16006,100.70898,3116006,10070898,218407
31.16006,100.70898,3116006,10070898,218408
31.16006,100.70898,3116006,10070898,218409
31.16006,100.70898,3116006,10070898,218410
31.16006,100.70898,3116006,10070898,218411
31.16006,100.70898,3116006,10070898,218412
31.16006,100.70898,3116006,10070898,218413
31.16006,100.70898,3116006,10070898,218414
31.16006,100.70898,3116006,10070898,218415
31.16006,100.70898,3116006,10070898,218416
31.16006,100.70898,3116006,10070898,218417
31.16006,100.70898,3116006,10070898,218418
31.16006,100.70898,3116006,10070898,218419
31.16006,100.70898,3116006,10070898,218420
31.16006,100.70898,3116006,10070898,218421
31.16006,100.70898,3116006,10070898,218422
31.16006,100.70898,3116006,10070898,218423
31.16006,100.70898,3116006,10070898,218424
31.16006,100.70898,3116006,10070898,218425
31.16006,100.70898,3116006,10070898,218426
31.16006,100.70898,3116006,10070898,218427
31.16006,100.70898,3116006,10070898,218428
31.16006,100.70898,3116006,10070898,218429
31.16006,100.70898,3116006,10070898,218430
31.16006,100.70898,3116006,10070898,218431
31.16006,100.70898,3116006,10070898,218432
31.16006,100.70898,3116006,10070898,218433
31.16006,100.70898,3116006,10070898,218434
31.16006,100.70898,3116006,10070898,218435
31.16006,100.70898,3116006,10070898,218436
31.16006,100.70898,3116006,10070898,218437
31.16006,100.70898,3116006,10070898,218438
31.16006,100.70898,3116006,10070898,218439
31.16006,100.70898,3116006,10070898,218440
31.16006,100.70898,3116006,10070898,218441
31.16006,100.71766,3116006,10071766,218442
31.16009,100.27764,3116009,10027764,218443
31.1601,100.70586,3116010,10070586,218444
31.16011,100.62937,3116011,10062937,218445
31.16011,100.64181,3116011,10064181,218446
31.16011,100.64181,3116011,10064181,218447
31.16011,100.64181,3116011,10064181,218448
31.16013,100.31077,3116013,10031077,218449
31.16013,100.69872,3116013,10069872,218450
31.16013,100.69872,3116013,10069872,218451
31.16013,100.69872,3116013,10069872,218452
31.16014,100.80316,3116014,10080316,218453
31.16015,100.43076,3116015,10043076,218454
31.16017,100.57903,3116017,10057903,218455
31.16017,100.57903,3116017,10057903,218456
31.16022,101.00088,3116022,10100088,218457
31.16022,101.00088,3116022,10100088,218458
31.16023,100.34708,3116023,10034708,218459
31.16024,100.80438,3116024,10080438,218460
31.16026,100.53136,3116026,10053136,218461
31.1603,100.83585,3116030,10083585,218462
31.1603,100.83585,3116030,10083585,218463
31.1603,100.83585,3116030,10083585,218464
31.16031,100.7005,3116031,10070050,218465
31.16033,100.76159,3116033,10076159,218466
31.16036,100.34591,3116036,10034591,218467
31.16036,100.34591,3116036,10034591,218468
31.16036,100.55324,3116036,10055324,218469
31.16038,100.72603,3116038,10072603,218470
31.16039,100.7063,3116039,10070630,218471
31.16041,100.27736,3116041,10027736,218472
31.16042,100.92286,3116042,10092286,218473
31.16044,100.46069,3116044,10046069,218474
31.16047,101.05357,3116047,10105357,218475
31.16049,100.72554,3116049,10072554,218476
31.1605,100.34994,3116050,10034994,218477
31.16051,100.81828,3116051,10081828,218478
31.16053,100.69886,3116053,10069886,218479
31.16053,100.69886,3116053,10069886,218480
31.16053,100.71392,3116053,10071392,218481
31.16053,100.71392,3116053,10071392,218482
31.16056,100.28373,3116056,10028373,218483
31.16057,100.70995,3116057,10070995,218484
31.16059,100.70335,3116059,10070335,218485
31.16062,100.30314,3116062,10030314,218486
31.16064,100.9572,3116064,10095720,218487
31.16067,100.71351,3116067,10071351,218488
31.16073,100.6976,3116073,10069760,218489
31.16073,100.6976,3116073,10069760,218490
31.16073,100.6976,3116073,10069760,218491
31.16074,100.4295,3116074,10042950,218492
31.16075,100.42726,3116075,10042726,218493
31.16077,100.66535,3116077,10066535,218494
31.16078,100.82989,3116078,10082989,218495
31.1608,100.569,3116080,10056900,218496
31.1608,100.569,3116080,10056900,218497
31.1608,100.71309,3116080,10071309,218498
31.16081,100.42124,3116081,10042124,218499
31.16085,100.44419,3116085,10044419,218500
31.16086,100.33052,3116086,10033052,218501
31.16086,100.70258,3116086,10070258,218502
31.16086,100.70258,3116086,10070258,218503
31.16086,100.70258,3116086,10070258,218504
31.16087,100.41607,3116087,10041607,218505
31.16087,100.41607,3116087,10041607,218506
31.16087,100.41607,3116087,10041607,218507
31.16087,100.41607,3116087,10041607,218508
31.16087,100.41607,3116087,10041607,218509
31.16088,100.28644,3116088,10028644,218510
31.1609,100.70933,3116090,10070933,218511
31.16097,100.705,3116097,10070500,218512
31.16097,100.705,3116097,10070500,218513
31.16097,100.705,3116097,10070500,218514
31.16097,100.705,3116097,10070500,218515
31.16097,100.705,3116097,10070500,218516
31.16097,100.705,3116097,10070500,218517
31.16097,100.705,3116097,10070500,218518
31.16097,100.705,3116097,10070500,218519
31.16097,100.705,3116097,10070500,218520
31.16097,100.705,3116097,10070500,218521
31.16097,100.705,3116097,10070500,218522
31.16097,100.705,3116097,10070500,218523
31.16097,100.705,3116097,10070500,218524
31.16097,100.705,3116097,10070500,218525
31.16097,100.705,3116097,10070500,218526
31.16097,100.705,3116097,10070500,218527
31.16097,100.705,3116097,10070500,218528
31.16097,100.705,3116097,10070500,218529
31.16097,100.705,3116097,10070500,218530
31.16097,100.705,3116097,10070500,218531
31.16097,100.705,3116097,10070500,218532
31.16097,100.705,3116097,10070500,218533
31.16098,100.98765,3116098,10098765,218534
31.16099,100.70216,3116099,10070216,218535
31.16099,100.70216,3116099,10070216,218536
31.16099,100.70216,3116099,10070216,218537
31.16099,100.70216,3116099,10070216,218538
31.16099,100.70216,3116099,10070216,218539
31.16099,100.70216,3116099,10070216,218540
31.16099,100.70216,3116099,10070216,218541
31.16099,100.70216,3116099,10070216,218542
31.16099,100.70216,3116099,10070216,218543
31.16099,100.70216,3116099,10070216,218544
31.16105,100.57671,3116105,10057671,218545
31.16105,100.57671,3116105,10057671,218546
31.16109,100.71215,3116109,10071215,218547
31.16109,100.71215,3116109,10071215,218548
31.1611,100.30647,3116110,10030647,218549
31.16113,100.42835,3116113,10042835,218550
31.16113,100.42835,3116113,10042835,218551
31.16115,100.42111,3116115,10042111,218552
31.16115,100.60468,3116115,10060468,218553
31.16116,100.60261,3116116,10060261,218554
31.16117,100.42701,3116117,10042701,218555
31.16117,100.42701,3116117,10042701,218556
31.16118,100.43076,3116118,10043076,218557
31.16119,100.42398,3116119,10042398,218558
31.16119,101.15058,3116119,10115058,218559
31.16119,101.15058,3116119,10115058,218560
31.16124,101.00761,3116124,10100761,218561
31.16127,100.80881,3116127,10080881,218562
31.16129,101.03898,3116129,10103898,218563
31.16129,101.03898,3116129,10103898,218564
31.16129,101.03898,3116129,10103898,218565
31.16129,101.03898,3116129,10103898,218566
31.16129,101.03898,3116129,10103898,218567
31.16129,101.03898,3116129,10103898,218568
31.16129,101.03898,3116129,10103898,218569
31.16129,101.03898,3116129,10103898,218570
31.16129,101.03898,3116129,10103898,218571
31.16129,101.03898,3116129,10103898,218572
31.16129,101.03898,3116129,10103898,218573
31.16129,101.03898,3116129,10103898,218574
31.16129,101.03898,3116129,10103898,218575
31.16129,101.03898,3116129,10103898,218576
31.16129,101.03898,3116129,10103898,218577
31.16129,101.03898,3116129,10103898,218578
31.16129,101.03898,3116129,10103898,218579
31.16129,101.03898,3116129,10103898,218580
31.16129,101.03898,3116129,10103898,218581
31.16129,101.03898,3116129,10103898,218582
31.16129,101.03898,3116129,10103898,218583
31.16129,101.03898,3116129,10103898,218584
31.16132,100.59064,3116132,10059064,218585
31.16132,100.59064,3116132,10059064,218586
31.16132,100.59064,3116132,10059064,218587
31.16134,100.7055,3116134,10070550,218588
31.16136,100.49379,3116136,10049379,218589
31.16137,101.12169,3116137,10112169,218590
31.16142,100.9828,3116142,10098280,218591
31.16143,100.43267,3116143,10043267,218592
31.16145,100.64251,3116145,10064251,218593
31.16145,100.64251,3116145,10064251,218594
31.16145,100.64251,3116145,10064251,218595
31.16146,100.82766,3116146,10082766,218596
31.16147,100.94369,3116147,10094369,218597
31.16147,101.25093,3116147,10125093,218598
31.16148,100.69116,3116148,10069116,218599
31.16149,100.52296,3116149,10052296,218600
31.16156,100.70144,3116156,10070144,218601
31.16158,100.7221,3116158,10072210,218602
31.16159,100.63078,3116159,10063078,218603
31.1616,100.28877,3116160,10028877,218604
31.1616,100.65203,3116160,10065203,218605
31.16163,100.57841,3116163,10057841,218606
31.16163,100.57841,3116163,10057841,218607
31.16165,100.48034,3116165,10048034,218608
31.16165,100.48034,3116165,10048034,218609
31.16165,100.48034,3116165,10048034,218610
31.16165,100.48034,3116165,10048034,218611
31.16165,100.48034,3116165,10048034,218612
31.16165,100.48034,3116165,10048034,218613
31.16165,100.48034,3116165,10048034,218614
31.16165,100.48034,3116165,10048034,218615
31.16165,100.48034,3116165,10048034,218616
31.16165,100.48034,3116165,10048034,218617
31.16165,100.48034,3116165,10048034,218618
31.16165,100.48034,3116165,10048034,218619
31.16165,100.48034,3116165,10048034,218620
31.16165,100.48034,3116165,10048034,218621
31.16165,100.48034,3116165,10048034,218622
31.16165,100.48034,3116165,10048034,218623
31.16165,100.48034,3116165,10048034,218624
31.16165,100.48034,3116165,10048034,218625
31.16165,100.48034,3116165,10048034,218626
31.16165,100.48034,3116165,10048034,218627
31.16165,100.48034,3116165,10048034,218628
31.16165,100.48034,3116165,10048034,218629
31.16165,100.48034,3116165,10048034,218630
31.16165,100.48034,3116165,10048034,218631
31.16165,100.48034,3116165,10048034,218632
31.16165,100.48034,3116165,10048034,218633
31.16165,100.48034,3116165,10048034,218634
31.16165,100.48034,3116165,10048034,218635
31.16165,100.48034,3116165,10048034,218636
31.16165,100.48034,3116165,10048034,218637
31.16165,100.48034,3116165,10048034,218638
31.16165,100.48034,3116165,10048034,218639
31.16167,100.71692,3116167,10071692,218640
31.16167,100.71692,3116167,10071692,218641
31.16168,101.00273,3116168,10100273,218642
31.16168,101.17702,3116168,10117702,218643
31.16171,100.51994,3116171,10051994,218644
31.16171,100.51994,3116171,10051994,218645
31.16171,100.63314,3116171,10063314,218646
31.16172,100.71018,3116172,10071018,218647
31.16172,100.71018,3116172,10071018,218648
31.16179,101.00301,3116179,10100301,218649
31.16179,101.00301,3116179,10100301,218650
31.16181,100.45682,3116181,10045682,218651
31.16182,100.69845,3116182,10069845,218652
31.16183,100.80068,3116183,10080068,218653
31.16184,100.55625,3116184,10055625,218654
31.16185,100.43565,3116185,10043565,218655
31.16187,100.76659,3116187,10076659,218656
31.16188,100.26622,3116188,10026622,218657
31.16189,100.94172,3116189,10094172,218658
31.1619,100.55897,3116190,10055897,218659
31.16191,100.49398,3116191,10049398,218660
31.16191,100.68284,3116191,10068284,218661
31.16191,100.68284,3116191,10068284,218662
31.16193,100.70597,3116193,10070597,218663
31.16193,100.70597,3116193,10070597,218664
31.16194,101.00329,3116194,10100329,218665
31.16194,101.23109,3116194,10123109,218666
31.16196,100.71621,3116196,10071621,218667
31.16201,100.80268,3116201,10080268,218668
31.16201,100.80268,3116201,10080268,218669
31.16202,100.70345,3116202,10070345,218670
31.16202,100.70345,3116202,10070345,218671
31.16204,100.52384,3116204,10052384,218672
31.16204,100.63946,3116204,10063946,218673
31.16208,100.70556,3116208,10070556,218674
31.16208,100.70556,3116208,10070556,218675
31.16208,100.70556,3116208,10070556,218676
31.16208,100.70556,3116208,10070556,218677
31.16208,100.70556,3116208,10070556,218678
31.16208,100.70556,3116208,10070556,218679
31.16208,100.70556,3116208,10070556,218680
31.16208,100.70556,3116208,10070556,218681
31.16208,100.70556,3116208,10070556,218682
31.16209,100.31497,3116209,10031497,218683
31.16209,100.80966,3116209,10080966,218684
31.1621,101.08122,3116210,10108122,218685
31.16216,100.98394,3116216,10098394,218686
31.16216,100.98394,3116216,10098394,218687
31.1622,100.56424,3116220,10056424,218688
31.16221,100.57774,3116221,10057774,218689
31.16222,100.65572,3116222,10065572,218690
31.16222,100.65572,3116222,10065572,218691
31.16222,100.65572,3116222,10065572,218692
31.16222,100.65572,3116222,10065572,218693
31.16222,100.65572,3116222,10065572,218694
31.16222,100.65572,3116222,10065572,218695
31.16222,100.65572,3116222,10065572,218696
31.16222,100.65572,3116222,10065572,218697
31.16222,100.65572,3116222,10065572,218698
31.16222,100.65572,3116222,10065572,218699
31.16222,100.65572,3116222,10065572,218700
31.16222,100.65572,3116222,10065572,218701
31.16222,100.65572,3116222,10065572,218702
31.16222,100.65572,3116222,10065572,218703
31.16222,100.65572,3116222,10065572,218704
31.16223,100.43792,3116223,10043792,218705
31.16223,101.20878,3116223,10120878,218706
31.16224,100.65826,3116224,10065826,218707
31.16229,100.66203,3116229,10066203,218708
31.16231,100.70731,3116231,10070731,218709
31.16232,100.67509,3116232,10067509,218710
31.16235,100.27515,3116235,10027515,218711
31.16236,101.00941,3116236,10100941,218712
31.16236,101.00941,3116236,10100941,218713
31.16238,100.81542,3116238,10081542,218714
31.16239,100.48192,3116239,10048192,218715
31.1624,100.53246,3116240,10053246,218716
31.1624,100.69449,3116240,10069449,218717
31.16241,100.71325,3116241,10071325,218718
31.16244,100.84294,3116244,10084294,218719
31.16245,100.5882,3116245,10058820,218720
31.16246,100.28694,3116246,10028694,218721
31.16246,100.43601,3116246,10043601,218722
31.16246,101.17603,3116246,10117603,218723
31.16246,101.17603,3116246,10117603,218724
31.16251,100.41948,3116251,10041948,218725
31.16253,100.70466,3116253,10070466,218726
31.16253,100.70466,3116253,10070466,218727
31.16253,100.70466,3116253,10070466,218728
31.16253,100.70466,3116253,10070466,218729
31.16253,100.70466,3116253,10070466,218730
31.16253,100.70466,3116253,10070466,218731
31.16253,100.70466,3116253,10070466,218732
31.16253,100.70466,3116253,10070466,218733
31.16253,100.70466,3116253,10070466,218734
31.16255,100.27799,3116255,10027799,218735
31.16259,100.68343,3116259,10068343,218736
31.16261,100.43416,3116261,10043416,218737
31.16264,100.69617,3116264,10069617,218738
31.16265,101.01058,3116265,10101058,218739
31.16265,101.01058,3116265,10101058,218740
31.16269,100.28551,3116269,10028551,218741
31.1627,100.75462,3116270,10075462,218742
31.16273,100.8063,3116273,10080630,218743
31.16273,100.8063,3116273,10080630,218744
31.16277,100.70928,3116277,10070928,218745
31.16279,100.5757,3116279,10057570,218746
31.16279,100.81218,3116279,10081218,218747
31.16279,101.09524,3116279,10109524,218748
31.16281,100.70655,3116281,10070655,218749
31.16283,100.29664,3116283,10029664,218750
31.16286,100.70603,3116286,10070603,218751
31.16286,100.88785,3116286,10088785,218752
31.16286,101.1795,3116286,10117950,218753
31.16286,101.1795,3116286,10117950,218754
31.16286,101.1795,3116286,10117950,218755
31.16286,101.1795,3116286,10117950,218756
31.16288,100.32785,3116288,10032785,218757
31.16292,100.5892,3116292,10058920,218758
31.16294,100.63006,3116294,10063006,218759
31.16297,100.33545,3116297,10033545,218760
31.163,100.83138,3116300,10083138,218761
31.163,100.83138,3116300,10083138,218762
31.163,100.83138,3116300,10083138,218763
31.163,100.83138,3116300,10083138,218764
31.16302,100.80179,3116302,10080179,218765
31.16304,100.70893,3116304,10070893,218766
31.16304,100.70893,3116304,10070893,218767
31.16304,100.70893,3116304,10070893,218768
31.16304,100.70893,3116304,10070893,218769
31.16304,100.70893,3116304,10070893,218770
31.16304,100.70893,3116304,10070893,218771
31.16304,101.30836,3116304,10130836,218772
31.16308,100.91881,3116308,10091881,218773
31.1631,100.68334,3116310,10068334,218774
31.16311,100.32075,3116311,10032075,218775
31.16311,100.32897,3116311,10032897,218776
31.16313,100.65791,3116313,10065791,218777
31.16313,100.65791,3116313,10065791,218778
31.16314,101.09976,3116314,10109976,218779
31.16316,100.63473,3116316,10063473,218780
31.16318,101.0793,3116318,10107930,218781
31.16319,100.58015,3116319,10058015,218782
31.16319,100.58015,3116319,10058015,218783
31.16319,100.58015,3116319,10058015,218784
31.16319,100.58015,3116319,10058015,218785
31.16319,100.58015,3116319,10058015,218786
31.16319,100.58015,3116319,10058015,218787
31.16319,100.58015,3116319,10058015,218788
31.16319,100.58015,3116319,10058015,218789
31.16319,100.58015,3116319,10058015,218790
31.16319,100.58015,3116319,10058015,218791
31.16319,100.58015,3116319,10058015,218792
31.16319,100.58015,3116319,10058015,218793
31.16321,100.95109,3116321,10095109,218794
31.16322,100.81703,3116322,10081703,218795
31.16326,100.57704,3116326,10057704,218796
31.16326,100.57704,3116326,10057704,218797
31.16326,100.57704,3116326,10057704,218798
31.16326,100.57704,3116326,10057704,218799
31.16326,100.57704,3116326,10057704,218800
31.16326,100.57704,3116326,10057704,218801
31.16326,100.57704,3116326,10057704,218802
31.16326,100.57704,3116326,10057704,218803
31.16326,100.57704,3116326,10057704,218804
31.16326,100.57704,3116326,10057704,218805
31.16326,100.57704,3116326,10057704,218806
31.16331,100.85202,3116331,10085202,218807
31.16331,100.85202,3116331,10085202,218808
31.16331,100.85202,3116331,10085202,218809
31.16331,100.85202,3116331,10085202,218810
31.16331,100.85202,3116331,10085202,218811
31.16331,100.85202,3116331,10085202,218812
31.16331,100.85202,3116331,10085202,218813
31.16331,100.85202,3116331,10085202,218814
31.16331,100.85202,3116331,10085202,218815
31.16331,100.85202,3116331,10085202,218816
31.16331,100.85202,3116331,10085202,218817
31.16331,100.85202,3116331,10085202,218818
31.16331,100.85202,3116331,10085202,218819
31.16331,100.85202,3116331,10085202,218820
31.16331,100.85202,3116331,10085202,218821
31.16331,100.85202,3116331,10085202,218822
31.16331,100.85202,3116331,10085202,218823
31.16331,100.90977,3116331,10090977,218824
31.16331,100.90977,3116331,10090977,218825
31.16332,100.56353,3116332,10056353,218826
31.16333,100.71391,3116333,10071391,218827
31.16333,100.71391,3116333,10071391,218828
31.16333,100.71391,3116333,10071391,218829
31.16335,100.55642,3116335,10055642,218830
31.16336,100.69561,3116336,10069561,218831
31.16337,100.70584,3116337,10070584,218832
31.16337,100.70584,3116337,10070584,218833
31.1634,100.69527,3116340,10069527,218834
31.1634,101.05573,3116340,10105573,218835
31.16342,100.48694,3116342,10048694,218836
31.16342,100.69055,3116342,10069055,218837
31.16346,100.7091,3116346,10070910,218838
31.16346,101.00388,3116346,10100388,218839
31.16347,100.43725,3116347,10043725,218840
31.16347,100.43725,3116347,10043725,218841
31.16349,100.30153,3116349,10030153,218842
31.16349,100.30153,3116349,10030153,218843
31.1635,101.18393,3116350,10118393,218844
31.1635,101.18393,3116350,10118393,218845
31.1635,101.18393,3116350,10118393,218846
31.1635,101.18393,3116350,10118393,218847
31.16353,100.8312,3116353,10083120,218848
31.16353,100.8312,3116353,10083120,218849
31.16356,100.83397,3116356,10083397,218850
31.16357,100.83317,3116357,10083317,218851
31.16357,101.10716,3116357,10110716,218852
31.16357,101.10716,3116357,10110716,218853
31.16357,101.10716,3116357,10110716,218854
31.16357,101.10716,3116357,10110716,218855
31.16359,100.69118,3116359,10069118,218856
31.1636,100.92613,3116360,10092613,218857
31.1636,101.18885,3116360,10118885,218858
31.16363,100.34778,3116363,10034778,218859
31.16363,100.52084,3116363,10052084,218860
31.16365,100.70461,3116365,10070461,218861
31.16365,100.70461,3116365,10070461,218862
31.16369,100.80809,3116369,10080809,218863
31.16369,100.80809,3116369,10080809,218864
31.1637,100.80413,3116370,10080413,218865
31.16372,100.43303,3116372,10043303,218866
31.16372,100.43303,3116372,10043303,218867
31.16372,100.43303,3116372,10043303,218868
31.16372,100.43303,3116372,10043303,218869
31.16372,100.43303,3116372,10043303,218870
31.16372,100.43303,3116372,10043303,218871
31.16372,100.43303,3116372,10043303,218872
31.16372,100.43303,3116372,10043303,218873
31.16381,100.79697,3116381,10079697,218874
31.16382,100.84943,3116382,10084943,218875
31.16386,100.26904,3116386,10026904,218876
31.16389,101.23152,3116389,10123152,218877
